// Start Time: Unknown
// Update Rate: 100.0Hz
// Filter Profile: human (34.3)
// Firmware Version: 2.1.4
PacketCounter	SampleTimeFine	Year	Month	Day	Second	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	StatusWord	ClippingFlags	RSSI	Acc_X	Acc_Y	Acc_Z	FreeAcc_X	FreeAcc_Y	FreeAcc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Pressure	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]	Latitude	Longitude	Altitude	Vel_X	Vel_Y	Vel_Z	Temperature	GyrTemp_X	GyrTemp_Y	GyrTemp_Z	TrigIn1_Polarity	TrigIn1_Timestamp	TrigIn1_FrameNumber	TrigIn2_Polarity	TrigIn2_Timestamp	TrigIn2_FrameNumber	
24112	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-64.0000	0.222432	-0.223998	10.320937	-0.129095	0.097098	0.511813	-0.003433	-0.007820	-0.522042	0.155029	0.033691	-0.677490	0.002214	-0.002244	0.103209	0.999996	-0.000017	-0.000039	-0.002610	100264.0000	0.996727	-0.073057	0.034598	0.074110	0.996793	-0.030183	-0.032282	0.032648	0.998945	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24113	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-64.0000	-0.005965	-0.012603	10.388183	-0.342522	0.328186	0.564669	-0.007439	-0.002289	-0.315857	0.155029	0.033691	-0.674805	-0.000061	-0.000122	0.103882	0.999998	-0.000037	-0.000011	-0.001579	100264.0000	0.996488	-0.076206	0.034713	0.077262	0.996555	-0.030142	-0.032296	0.032719	0.998943	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24114	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-65.0000	0.141529	-0.152975	10.351460	-0.206500	0.175524	0.537323	-0.003052	-0.006104	-0.215340	0.155273	0.028809	-0.677246	0.001410	-0.001530	0.103515	0.999999	-0.000015	-0.000031	-0.001077	100270.0000	0.996318	-0.078342	0.034835	0.079399	0.996389	-0.030093	-0.032351	0.032748	0.998940	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24115	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-65.0000	0.262774	-0.158667	10.388176	-0.087798	0.161461	0.578397	-0.003815	-0.003624	-0.169373	0.157715	0.033691	-0.677734	0.002625	-0.001587	0.103882	0.999999	-0.000019	-0.000018	-0.000847	100270.0000	0.996181	-0.080028	0.034918	0.081088	0.996253	-0.030067	-0.032381	0.032784	0.998938	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24116	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-64.0000	0.312420	-0.140376	10.290413	-0.035014	0.172856	0.481914	-0.005150	-0.009537	-0.111580	0.155273	0.026611	-0.677002	0.003119	-0.001403	0.102904	0.999999	-0.000026	-0.000048	-0.000558	100252.0000	0.996088	-0.081122	0.035043	0.082186	0.996163	-0.030074	-0.032469	0.032837	0.998933	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24117	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-65.0000	0.299504	-0.195280	10.333240	-0.054485	0.120431	0.525892	-0.000763	-0.007439	-0.048065	0.157715	0.033691	-0.680420	0.002991	-0.001953	0.103333	0.999999	-0.000004	-0.000037	-0.000240	100252.0000	0.996046	-0.081598	0.035127	0.082664	0.996124	-0.030060	-0.032539	0.032844	0.998931	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24118	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-65.0000	0.349089	-0.359933	10.333155	-0.018978	-0.048158	0.532496	0.002670	-0.003815	-0.020790	0.152588	0.031250	-0.677246	0.003489	-0.003601	0.103332	0.999999	0.000013	-0.000019	-0.000104	100270.0000	0.996028	-0.081799	0.035168	0.082866	0.996108	-0.030020	-0.032575	0.032815	0.998930	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24119	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-65.0000	0.324356	-0.268256	10.345440	-0.038805	0.045007	0.541141	0.004578	-0.015831	-0.038147	0.157471	0.033691	-0.674805	0.003235	-0.002686	0.103455	0.999999	0.000023	-0.000079	-0.000191	100270.0000	0.995991	-0.082174	0.035333	0.083244	0.996079	-0.029956	-0.032733	0.032777	0.998927	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24120	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-65.0000	0.355918	-0.304347	10.333157	-0.009696	0.005509	0.531070	0.003624	-0.002670	-0.039101	0.155029	0.031250	-0.677246	0.003557	-0.003046	0.103332	0.999999	0.000018	-0.000013	-0.000196	100280.0000	0.995959	-0.082557	0.035367	0.083626	0.996048	-0.029900	-0.032759	0.032737	0.998927	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24121	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-64.0000	0.598903	-0.688332	10.363817	0.196842	-0.399726	0.581669	0.016785	-0.003624	-0.165558	0.160400	0.031250	-0.677734	0.005981	-0.006897	0.103638	0.999999	0.000084	-0.000018	-0.000828	100280.0000	0.995818	-0.084199	0.035449	0.085263	0.995917	-0.029669	-0.032806	0.032567	0.998931	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24122	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-65.0000	0.691013	-0.339377	10.376140	0.316273	-0.075147	0.586893	0.079727	0.007629	-0.441933	0.157471	0.033691	-0.674805	0.006907	-0.003450	0.103760	0.999997	0.000399	0.000038	-0.002210	100264.0000	0.995434	-0.088601	0.035498	0.089636	0.995561	-0.028710	-0.032797	0.031761	0.998957	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24123	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-65.0000	0.406307	-0.013875	10.650774	0.057227	0.237981	0.843028	0.296212	0.050354	-0.425721	0.160400	0.028809	-0.677490	0.004089	-0.000305	0.106506	0.999996	0.001481	0.000252	-0.002129	100264.0000	0.995061	-0.092845	0.035107	0.093767	0.995265	-0.025595	-0.032564	0.028761	0.999056	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24124	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-65.0000	0.132867	0.017094	10.284540	-0.198746	0.250125	0.467758	0.318718	0.045776	-0.339508	0.155273	0.028809	-0.674316	0.001352	0.000005	0.102845	0.999997	0.001594	0.000229	-0.001698	100252.0000	0.994753	-0.096232	0.034727	0.097037	0.995031	-0.022287	-0.032409	0.025540	0.999148	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24125	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-65.0000	0.004955	-0.272127	11.071995	-0.379367	-0.014666	1.256142	0.155830	0.027466	-0.267792	0.152588	0.029053	-0.677002	0.000061	-0.002808	0.110718	0.999998	0.000779	0.000137	-0.001339	100252.0000	0.994499	-0.098901	0.034505	0.099647	0.994809	-0.020632	-0.032286	0.023957	0.999192	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24126	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-65.0000	0.441615	0.421585	11.370030	0.094876	0.650093	1.554754	-0.011253	-0.123787	-0.276947	0.160645	0.026367	-0.677490	0.004352	0.004216	0.113703	0.999998	-0.000056	-0.000619	-0.001385	100270.0000	0.994180	-0.101615	0.035795	0.102394	0.994530	-0.020641	-0.033502	0.024186	0.999146	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24127	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-64.0000	0.260168	1.028481	11.651793	-0.036800	1.288288	1.816100	-0.054932	-0.078392	-0.144959	0.157959	0.028809	-0.685791	0.002563	0.010315	0.116516	0.999999	-0.000275	-0.000392	-0.000725	100270.0000	0.994004	-0.103031	0.036604	0.103847	0.994369	-0.021130	-0.034221	0.024805	0.999106	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24128	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-64.0000	-0.313762	0.163941	11.944642	-0.689311	0.471350	2.107986	0.107384	0.089264	-0.135231	0.165527	0.028809	-0.675049	-0.003083	0.001577	0.119449	0.999999	0.000537	0.000446	-0.000676	100276.0000	0.993894	-0.104391	0.035735	0.105148	0.994255	-0.020001	-0.033442	0.023636	0.999161	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24129	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-64.0000	-0.389929	-0.062871	11.718436	-0.754996	0.220534	1.885988	0.183296	0.197601	-0.193024	0.160400	0.028809	-0.677490	-0.003784	-0.000732	0.117188	0.999998	0.000916	0.000988	-0.000965	100276.0000	0.993754	-0.106351	0.033792	0.107003	0.994094	-0.018095	-0.031668	0.021598	0.999265	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24130	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-64.0000	-0.275718	-0.737117	11.029549	-0.668836	-0.469110	1.214682	0.004959	0.212479	-0.148964	0.160645	0.024170	-0.677246	-0.002645	-0.007372	0.110298	0.999999	0.000025	0.001062	-0.000745	100270.0000	0.993660	-0.107865	0.031689	0.108468	0.993937	-0.017990	-0.029556	0.021313	0.999336	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24131	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-64.0000	-0.149224	-1.219370	10.679800	-0.566308	-0.938729	0.881483	-0.200462	0.192261	-0.234985	0.163330	0.026367	-0.683350	-0.001404	-0.012085	0.106812	0.999998	-0.001002	0.000961	-0.001175	100270.0000	0.993459	-0.110230	0.029806	0.110847	0.993638	-0.019914	-0.027421	0.023088	0.999357	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24132	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-64.0000	-0.030995	-0.901364	10.891905	-0.407460	-0.604791	1.092135	-0.232697	0.142861	-0.418282	0.160400	0.031250	-0.683350	-0.000251	-0.008886	0.108930	0.999996	-0.001163	0.000714	-0.002091	100270.0000	0.993026	-0.114413	0.028459	0.115057	0.993113	-0.022112	-0.025733	0.025232	0.999350	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24133	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-64.0000	0.128004	-0.079655	11.157258	-0.148153	0.204594	1.342728	-0.121117	0.115967	-0.520325	0.160645	0.031250	-0.694580	0.001343	-0.000732	0.111572	0.999996	-0.000606	0.000580	-0.002602	100270.0000	0.992444	-0.119599	0.027411	0.120242	0.992474	-0.023171	-0.024433	0.026292	0.999356	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24134	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-64.0000	0.365338	0.215856	11.042071	0.133643	0.454505	1.227374	0.011444	0.084686	-0.454712	0.168457	0.031006	-0.689697	0.003705	0.002144	0.110419	0.999997	0.000057	0.000423	-0.002274	100262.0000	0.991909	-0.124119	0.026662	0.124737	0.991925	-0.022927	-0.023601	0.026068	0.999382	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24135	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-64.0000	0.384686	-0.430013	10.724255	0.070852	-0.222859	0.924530	0.161743	0.013161	-0.399018	0.160400	0.031250	-0.686279	0.003845	-0.004395	0.107239	0.999997	0.000809	0.000066	-0.001995	100262.0000	0.991408	-0.128069	0.026612	0.128645	0.991464	-0.021198	-0.023670	0.024440	0.999421	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24136	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-64.0000	0.077299	-0.522619	10.249470	-0.249124	-0.324041	0.442243	0.309944	-0.045776	-0.355530	0.168457	0.033447	-0.692627	0.000740	-0.005386	0.102487	0.999997	0.001550	-0.000229	-0.001778	100262.0000	0.990934	-0.131579	0.027132	0.132090	0.991074	-0.017999	-0.024521	0.021420	0.999470	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24137	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-64.0000	0.228327	-0.400097	10.334041	-0.095691	-0.266907	0.527722	0.402069	-0.038719	-0.239563	0.163330	0.026367	-0.691650	0.002258	-0.004211	0.103333	0.999997	0.002010	-0.000194	-0.001198	100262.0000	0.990608	-0.133932	0.027550	0.134350	0.990836	-0.013909	-0.025434	0.017480	0.999524	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24138	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-64.0000	0.220546	-0.000939	10.638502	-0.069568	0.088156	0.827500	0.430298	-0.051117	-0.099945	0.160889	0.023926	-0.691406	0.002178	-0.000239	0.106385	0.999997	0.002151	-0.000256	-0.000500	100270.0000	0.990461	-0.134903	0.028065	0.135216	0.990770	-0.009574	-0.026514	0.013278	0.999560	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24139	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-64.0000	-0.009634	0.035717	10.906942	-0.311001	0.112583	1.089293	0.431061	-0.047112	0.037384	0.169189	0.016846	-0.697021	-0.000122	0.000122	0.109070	0.999997	0.002155	-0.000236	0.000187	100270.0000	0.990502	-0.134504	0.028525	0.134706	0.990872	-0.005270	-0.027556	0.009063	0.999579	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24140	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-64.0000	-0.155519	-0.244498	10.688972	-0.484731	-0.186851	0.867578	0.387001	0.030518	0.047112	0.164307	0.009766	-0.693359	-0.001538	-0.002652	0.106885	0.999997	0.001935	0.000153	0.000236	100258.0000	0.990579	-0.134008	0.028211	0.134101	0.990967	-0.001409	-0.027767	0.005179	0.999601	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24141	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-64.0000	-0.018051	-0.260949	10.596045	-0.335140	-0.244485	0.778461	0.258827	0.111389	-0.042725	0.169434	0.016846	-0.702637	-0.000122	-0.002747	0.105957	0.999998	0.001294	0.000557	-0.000214	100258.0000	0.990554	-0.134423	0.027089	0.134440	0.990921	0.001196	-0.027004	0.002457	0.999632	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24142	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-64.0000	0.058624	-0.058574	10.559497	-0.213198	-0.078750	0.744685	0.222969	0.169182	-0.108528	0.172363	0.007080	-0.705078	0.000675	-0.000704	0.105594	0.999998	0.001115	0.000846	-0.000543	100256.0000	0.990456	-0.135469	0.025387	0.135425	0.990782	0.003459	-0.025621	0.000012	0.999672	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24143	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-64.0000	0.166764	0.272205	10.534591	-0.041358	0.213993	0.724482	0.183296	0.191498	-0.113678	0.169678	0.009521	-0.702148	0.001770	0.002625	0.105347	0.999998	0.000916	0.000957	-0.000568	100256.0000	0.990353	-0.136571	0.023459	0.136483	0.990628	0.005325	-0.023966	-0.002072	0.999711	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24144	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-64.0000	0.597503	0.237352	10.432077	0.402291	0.097401	0.630979	0.183868	0.204277	-0.165749	0.175049	0.004883	-0.696533	0.006083	0.002273	0.104317	0.999998	0.000919	0.001021	-0.000829	100274.0000	0.990177	-0.138174	0.021397	0.138050	0.990399	0.007206	-0.022188	-0.004181	0.999745	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24145	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-64.0000	0.667745	0.196225	10.535058	0.478091	0.014920	0.734490	0.231934	0.180245	-0.267792	0.175049	0.004883	-0.702393	0.006775	0.001831	0.105347	0.999997	0.001160	0.000901	-0.001339	100274.0000	0.989846	-0.140788	0.019565	0.140623	0.990017	0.009586	-0.020719	-0.006737	0.999763	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24146	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-64.0000	0.475631	0.296520	10.485869	0.304559	0.110268	0.683150	0.267220	0.092506	-0.251770	0.177979	-0.002441	-0.701904	0.004808	0.002819	0.104860	0.999998	0.001336	0.000463	-0.001259	100276.0000	0.989515	-0.143230	0.018605	0.143017	0.989644	0.012312	-0.020175	-0.009522	0.999751	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24147	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-64.0000	0.234887	0.089108	10.491896	0.036073	-0.093898	0.681729	0.298500	0.058746	-0.174713	0.175537	-0.004883	-0.707275	0.002380	0.000732	0.104919	0.999998	0.001493	0.000294	-0.000874	100276.0000	0.989281	-0.144910	0.017985	0.144643	0.989365	0.015334	-0.020016	-0.012568	0.999721	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24148	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-64.0000	0.218712	0.097529	10.613798	0.012999	-0.118437	0.803139	0.310517	0.012398	-0.163269	0.178223	-0.004883	-0.713135	0.002194	0.000809	0.106139	0.999998	0.001553	0.000062	-0.000816	100268.0000	0.989052	-0.146485	0.017826	0.146157	0.989089	0.018474	-0.020337	-0.015666	0.999670	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24149	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-64.0000	0.062300	0.072304	10.778704	-0.158354	-0.157547	0.964119	0.321388	-0.024414	-0.167084	0.178467	-0.009521	-0.712891	0.000610	0.000549	0.107788	0.999998	0.001607	-0.000122	-0.000835	100268.0000	0.988809	-0.148097	0.018028	0.147699	0.988794	0.021723	-0.021043	-0.018817	0.999601	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24150	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-65.0000	-0.105800	0.101748	10.888347	-0.331433	-0.142002	1.070672	0.335884	-0.030327	-0.150299	0.181152	-0.011963	-0.707031	-0.001074	0.000835	0.108885	0.999998	0.001679	-0.000152	-0.000751	100262.0000	0.988586	-0.149543	0.018288	0.149067	0.988508	0.025113	-0.021833	-0.022101	0.999517	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24151	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-64.0000	-0.152544	0.199450	10.900597	-0.366471	-0.069496	1.084415	0.302315	-0.003815	-0.173950	0.176025	-0.011963	-0.715332	-0.001526	0.001831	0.109009	0.999998	0.001512	-0.000019	-0.000870	100262.0000	0.988331	-0.151224	0.018271	0.150680	0.988181	0.028173	-0.022315	-0.025091	0.999436	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24152	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-65.0000	-0.131150	0.223056	10.643543	-0.331081	-0.070371	0.828615	0.268936	0.052452	-0.172615	0.181396	-0.016846	-0.712402	-0.001282	0.002089	0.106439	0.999998	0.001345	0.000262	-0.000863	100268.0000	0.988088	-0.152867	0.017686	0.152278	0.987855	0.030897	-0.022195	-0.027836	0.999366	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24153	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-65.0000	0.055184	0.104912	10.620029	-0.153908	-0.242790	0.804109	0.250435	0.108337	-0.205231	0.184326	-0.019287	-0.715332	0.000610	0.000916	0.106201	0.999998	0.001252	0.000542	-0.001026	100268.0000	0.987806	-0.154812	0.016529	0.154200	0.987474	0.033441	-0.021499	-0.030484	0.999304	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24154	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-65.0000	0.392746	0.399788	10.491048	0.230025	-0.025377	0.690767	0.234413	0.068474	-0.199890	0.184326	-0.021484	-0.712402	0.003967	0.003871	0.104914	0.999998	0.001172	0.000342	-0.000999	100270.0000	0.987519	-0.156711	0.015766	0.156072	0.987096	0.035821	-0.021176	-0.032913	0.999234	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24155	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-65.0000	0.582631	0.544504	10.424297	0.443086	0.061443	0.632491	0.249672	0.054932	-0.165558	0.187012	-0.021729	-0.720947	0.005859	0.005310	0.104248	0.999998	0.001248	0.000275	-0.000828	100270.0000	0.987279	-0.158277	0.015147	0.157605	0.986757	0.038347	-0.021016	-0.035472	0.999150	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24156	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-65.0000	0.588520	0.714332	10.562860	0.472061	0.189244	0.778436	0.283051	0.034142	-0.244141	0.189941	-0.033447	-0.708984	0.005912	0.006987	0.105638	0.999998	0.001415	0.000171	-0.001221	100270.0000	0.986911	-0.160597	0.014700	0.159880	0.986276	0.041218	-0.021118	-0.038328	0.999042	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24157	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-65.0000	0.744701	0.848836	10.667470	0.636075	0.253057	0.892511	0.332642	-0.022697	-0.272370	0.184814	-0.031006	-0.714600	0.007446	0.008301	0.106689	0.999997	0.001663	-0.000113	-0.001362	100270.0000	0.986477	-0.163230	0.014802	0.162434	0.985711	0.044587	-0.021869	-0.041580	0.998896	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
24158	    0	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3	0	-64.0000	0.277127	0.447884	10.715464	0.097913	-0.110743	0.914687	0.383759	-0.033569	-0.262451	0.187500	-0.033447	-0.722900	0.002759	0.004270	0.107163	0.999997	0.001919	-0.000168	-0.001312	100262.0000	0.986050	-0.165769	0.015008	0.164875	0.985123	0.048466	-0.022819	-0.045315	0.998712	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	
